Country,Country_Code,Year,Gini,Region,GDP_per_capita,Population
Honduras,HND,2014,49.9,Latin America & Caribbean ,2179.88171977271,9063122.0
Honduras,HND,2015,49.2,Latin America & Caribbean ,2271.20265980349,9237305.0
Honduras,HND,2016,49.8,Latin America & Caribbean ,2307.34468351082,9412380.0
Honduras,HND,2017,49.4,Latin America & Caribbean ,2413.0076562942,9588137.0
Honduras,HND,2018,48.9,Latin America & Caribbean ,2464.64241531918,9765210.0
Honduras,HND,2019,48.2,Latin America & Caribbean ,2502.32744328073,9943633.0
Honduras,HND,2023,46.8,Latin America & Caribbean ,3227.45762509776,10644851.0
Honduras,HND,2024,45.7,Latin America & Caribbean ,3415.96027916712,10825703.0
Hungary,HUN,1987,20.9,Europe & Central Asia,2565.9739107384,10612741.0
Hungary,HUN,1989,25.0,Europe & Central Asia,2902.43508126549,10481719.0
Hungary,HUN,1991,29.6,Europe & Central Asia,3361.22268037924,10373400.0
Hungary,HUN,1993,27.9,Europe & Central Asia,3886.66608419616,10357523.0
Hungary,HUN,1994,33.3,Europe & Central Asia,4187.0311799663,10343355.0
Hungary,HUN,1998,26.4,Europe & Central Asia,4751.7732430202,10266570.0
Hungary,HUN,1999,30.2,Europe & Central Asia,4801.95949584162,10237530.0
Hungary,HUN,2000,27.2,Europe & Central Asia,4629.91760812548,10210971.0
Hungary,HUN,2001,26.9,Europe & Central Asia,5280.94887987063,10187576.0
Hungary,HUN,2002,26.8,Europe & Central Asia,6658.04494326809,10158608.0
Hungary,HUN,2003,30.9,Europe & Central Asia,8410.09248198479,10129552.0
Hungary,HUN,2004,29.9,Europe & Central Asia,10291.2694721409,10107146.0
Hungary,HUN,2005,34.7,Europe & Central Asia,11212.2046968994,10087065.0
Hungary,HUN,2006,28.3,Europe & Central Asia,11478.4891640501,10071370.0
Hungary,HUN,2007,27.9,Europe & Central Asia,13934.605460375,10055780.0
Hungary,HUN,2008,27.5,Europe & Central Asia,15762.6322515113,10038188.0
Hungary,HUN,2009,27.0,Europe & Central Asia,13051.1831777184,10022650.0
Hungary,HUN,2010,29.4,Europe & Central Asia,13189.8433874768,10000023.0
Hungary,HUN,2011,29.2,Europe & Central Asia,14211.460557822,9971727.0
Hungary,HUN,2012,30.8,Europe & Central Asia,12950.1594488143,9920362.0
Hungary,HUN,2013,31.5,Europe & Central Asia,13739.4620151401,9872734.0
Hungary,HUN,2014,30.9,Europe & Central Asia,14352.501883174,9833038.0
Hungary,HUN,2015,30.4,Europe & Central Asia,12782.9412577973,9797755.0
Hungary,HUN,2016,30.3,Europe & Central Asia,13215.8605277789,9759755.0
Hungary,HUN,2017,30.6,Europe & Central Asia,14736.1668157258,9726756.0
Iceland,ISL,2003,26.8,Europe & Central Asia,39944.2104095591,289521.0
Iceland,ISL,2004,28.0,Europe & Central Asia,47809.6073050042,292074.0
Iceland,ISL,2005,29.0,Europe & Central Asia,57783.7745608117,296734.0
Iceland,ISL,2006,30.2,Europe & Central Asia,58172.1426656622,303782.0
Iceland,ISL,2007,29.5,Europe & Central Asia,70483.0117228535,311566.0
Iceland,ISL,2008,31.8,Europe & Central Asia,57489.3399795216,317414.0
Iceland,ISL,2009,28.7,Europe & Central Asia,41483.7843682814,318499.0
Iceland,ISL,2010,26.2,Europe & Central Asia,43776.4677400475,318041.0
Iceland,ISL,2011,26.8,Europe & Central Asia,48254.953927254,319014.0
Iceland,ISL,2012,26.8,Europe & Central Asia,46594.9869146614,320716.0
Iceland,ISL,2013,25.4,Europe & Central Asia,50173.3360061057,323764.0
Iceland,ISL,2014,27.8,Europe & Central Asia,55140.364935793,327386.0
Iceland,ISL,2015,26.8,Europe & Central Asia,53505.6964079339,330815.0
Iceland,ISL,2016,27.2,Europe & Central Asia,62854.0906407932,335439.0
Iceland,ISL,2017,26.1,Europe & Central Asia,72976.3729990975,343400.0
Iceland,ISL,2018,26.6,Europe & Central Asia,75633.8651351915,352721.0
Iceland,ISL,2019,26.8,Europe & Central Asia,69296.3144361601,360563.0
India,IND,1977,29.7,South Asia,189.585568552477,640801103.0
India,IND,1983,27.2,South Asia,295.999773299382,737372681.0
India,IND,1987,27.5,South Asia,344.941028293075,808931270.0
India,IND,1993,26.1,South Asia,302.884806246174,922118387.0
India,IND,2004,27.7,South Asia,624.258826510066,1135991513.0
India,IND,2009,27.8,South Asia,1094.94974598436,1225524753.0
India,IND,2011,28.8,South Asia,1445.46127486037,1261224954.0
India,IND,2022,25.5,South Asia,2279.98145719369,1425423212.0
Indonesia,IDN,1984,32.3,East Asia & Pacific,519.774063103241,163251124.0
Indonesia,IDN,1987,30.4,East Asia & Pacific,437.60655039936,173511154.0
Indonesia,IDN,1990,31.1,East Asia & Pacific,578.420121135382,183501098.0
Indonesia,IDN,1993,31.8,East Asia & Pacific,817.395116417856,193305168.0
Indonesia,IDN,1996,34.2,East Asia & Pacific,1118.92133024129,203204348.0
Indonesia,IDN,1998,30.9,East Asia & Pacific,454.877800792123,209826788.0
Indonesia,IDN,1999,30.8,East Asia & Pacific,657.268934667018,213004668.0
Indonesia,IDN,2000,30.3,East Asia & Pacific,763.711124950924,216077790.0
Indonesia,IDN,2001,31.2,East Asia & Pacific,732.307093405708,219097902.0
Indonesia,IDN,2002,30.2,East Asia & Pacific,881.002913569131,222088495.0
Indonesia,IDN,2003,29.3,East Asia & Pacific,1043.2105838671,225048008.0
Indonesia,IDN,2004,30.4,East Asia & Pacific,1126.84004447173,227926649.0
Indonesia,IDN,2005,29.9,East Asia & Pacific,1238.21447629488,230871650.0
Indonesia,IDN,2006,31.5,East Asia & Pacific,1558.31562847163,233951652.0
Indonesia,IDN,2007,33.2,East Asia & Pacific,1823.21976255073,237062337.0
Indonesia,IDN,2008,32.6,East Asia & Pacific,2124.55483920618,240157903.0
Indonesia,IDN,2009,33.4,East Asia & Pacific,2218.48541852977,243220028.0
Indonesia,IDN,2010,34.6,East Asia & Pacific,3065.68348377765,246305322.0
Indonesia,IDN,2011,37.9,East Asia & Pacific,3579.46442466152,249470032.0
Indonesia,IDN,2012,37.1,East Asia & Pacific,3632.27254030331,252698525.0
Indonesia,IDN,2013,38.9,East Asia & Pacific,3566.60284506078,255852467.0
Indonesia,IDN,2014,38.8,East Asia & Pacific,3441.06808464008,258877399.0
Indonesia,IDN,2015,38.2,East Asia & Pacific,3288.22269725538,261799249.0
Indonesia,IDN,2016,36.9,East Asia & Pacific,3521.46943457574,264627418.0
Indonesia,IDN,2017,36.4,East Asia & Pacific,3798.88326174526,267346658.0
Indonesia,IDN,2018,36.3,East Asia & Pacific,3860.95353090726,269951846.0
Indonesia,IDN,2019,35.4,East Asia & Pacific,4106.94856160358,272489381.0
Indonesia,IDN,2020,35.3,East Asia & Pacific,3853.70288774146,274814866.0
Indonesia,IDN,2021,35.5,East Asia & Pacific,4287.17313995098,276758053.0
Indonesia,IDN,2022,35.5,East Asia & Pacific,4730.83484836107,278830529.0
Indonesia,IDN,2023,36.1,East Asia & Pacific,4876.2992959843,281190067.0
Indonesia,IDN,2024,34.9,East Asia & Pacific,4925.43644992666,283487931.0
Indonesia,IDN,2025,34.4,East Asia & Pacific,5059.62596411213,285721236.0
"Iran, Islamic Rep.",IRN,1986,47.4,"Middle East, North Africa, Afghanistan & Pakistan",4064.34667297515,51446045.0
"Iran, Islamic Rep.",IRN,1990,43.6,"Middle East, North Africa, Afghanistan & Pakistan",2137.94222739877,58380092.0
"Iran, Islamic Rep.",IRN,1994,43.0,"Middle East, North Africa, Afghanistan & Pakistan",1167.76272513795,61520598.0
"Iran, Islamic Rep.",IRN,1998,44.1,"Middle East, North Africa, Afghanistan & Pakistan",1709.19334096046,64519859.0
"Iran, Islamic Rep.",IRN,2005,43.6,"Middle East, North Africa, Afghanistan & Pakistan",3132.0508192007,71828455.0
"Iran, Islamic Rep.",IRN,2006,44.8,"Middle East, North Africa, Afghanistan & Pakistan",3618.91601364428,73392747.0
"Iran, Islamic Rep.",IRN,2009,42.1,"Middle East, North Africa, Afghanistan & Pakistan",5415.52280553446,76457825.0
"Iran, Islamic Rep.",IRN,2011,34.7,"Middle East, North Africa, Afghanistan & Pakistan",8025.68743364356,78383598.0
"Iran, Islamic Rep.",IRN,2012,34.4,"Middle East, North Africa, Afghanistan & Pakistan",8114.08099831877,79370580.0
"Iran, Islamic Rep.",IRN,2013,34.0,"Middle East, North Africa, Afghanistan & Pakistan",6222.74194840326,80414686.0
"Iran, Islamic Rep.",IRN,2014,34.8,"Middle East, North Africa, Afghanistan & Pakistan",5672.06372896319,81502045.0
"Iran, Islamic Rep.",IRN,2015,35.3,"Middle East, North Africa, Afghanistan & Pakistan",4952.73355532178,82619362.0
"Iran, Islamic Rep.",IRN,2016,35.9,"Middle East, North Africa, Afghanistan & Pakistan",5710.59947089104,83812228.0
"Iran, Islamic Rep.",IRN,2017,36.7,"Middle East, North Africa, Afghanistan & Pakistan",6000.93346404409,85026754.0
"Iran, Islamic Rep.",IRN,2018,37.4,"Middle East, North Africa, Afghanistan & Pakistan",4783.01067340237,86117998.0
"Iran, Islamic Rep.",IRN,2019,36.5,"Middle East, North Africa, Afghanistan & Pakistan",3997.4935449585,87051648.0
"Iran, Islamic Rep.",IRN,2020,35.8,"Middle East, North Africa, Afghanistan & Pakistan",3202.50003502169,87723443.0
"Iran, Islamic Rep.",IRN,2021,35.5,"Middle East, North Africa, Afghanistan & Pakistan",4605.14881318992,88455488.0
"Iran, Islamic Rep.",IRN,2022,34.8,"Middle East, North Africa, Afghanistan & Pakistan",4721.20437099984,89524246.0
"Iran, Islamic Rep.",IRN,2023,35.9,"Middle East, North Africa, Afghanistan & Pakistan",5049.29931642754,90608707.0
Iraq,IRQ,2006,28.6,"Middle East, North Africa, Afghanistan & Pakistan",2276.55435744086,28616515.0
Iraq,IRQ,2012,29.5,"Middle East, North Africa, Afghanistan & Pakistan",6477.59618450955,33654842.0
Iraq,IRQ,2023,29.8,"Middle East, North Africa, Afghanistan & Pakistan",5965.31835077761,45074049.0
Ireland,IRL,1987,35.5,Europe & Central Asia,9581.91308572415,3540057.0
Ireland,IRL,1994,36.9,Europe & Central Asia,15902.9296755168,3590386.0
Ireland,IRL,1995,37.0,Europe & Central Asia,19158.4564773907,3608841.0
Ireland,IRL,1996,35.6,Europe & Central Asia,20835.8977130847,3637510.0
Ireland,IRL,2000,33.0,Europe & Central Asia,26334.5672050501,3805174.0
Ireland,IRL,2002,32.3,Europe & Central Asia,32705.4345565698,3931947.0
Ireland,IRL,2003,32.9,Europe & Central Asia,41203.5295847568,3996521.0
Ireland,IRL,2004,33.6,Europe & Central Asia,47754.2023194244,4070262.0
Ireland,IRL,2005,33.8,Europe & Central Asia,50933.0216095589,4159914.0
Ireland,IRL,2006,32.7,Europe & Central Asia,54329.1618599624,4273591.0
Ireland,IRL,2007,31.9,Europe & Central Asia,61396.417461176,4398942.0
Ireland,IRL,2008,30.9,Europe & Central Asia,61353.1065629523,4489544.0
Ireland,IRL,2009,32.7,Europe & Central Asia,52133.0906162544,4535375.0
Ireland,IRL,2010,32.3,Europe & Central Asia,48623.9666422487,4560155.0
Ireland,IRL,2011,32.9,Europe & Central Asia,52613.8540355689,4580084.0
Ireland,IRL,2012,33.2,Europe & Central Asia,49335.8408099555,4599533.0
Ireland,IRL,2013,33.5,Europe & Central Asia,52537.6108648692,4623816.0
Ireland,IRL,2014,31.9,Europe & Central Asia,57214.5379785709,4657740.0
Ireland,IRL,2015,31.8,Europe & Central Asia,64250.1385181257,4701957.0
Ireland,IRL,2016,32.8,Europe & Central Asia,64129.5571542383,4762722.0
Ireland,IRL,2017,31.4,Europe & Central Asia,72161.4047531385,4827445.0
Ireland,IRL,2018,30.6,Europe & Central Asia,80804.1123164826,4898022.0
Ireland,IRL,2019,30.3,Europe & Central Asia,81827.6688873996,4976456.0
Ireland,IRL,2020,29.2,Europe & Central Asia,86514.0706108754,5039747.0
Ireland,IRL,2021,29.4,Europe & Central Asia,103783.446284479,5110585.0
Ireland,IRL,2022,29.9,Europe & Central Asia,105190.685952731,5212836.0
Ireland,IRL,2023,29.0,Europe & Central Asia,106818.917130804,5311538.0
Israel,ISR,1979,36.3,"Middle East, North Africa, Afghanistan & Pakistan",5968.24843914695,3786000.0
Israel,ISR,1986,36.5,"Middle East, North Africa, Afghanistan & Pakistan",8330.3190555308,4299000.0
Israel,ISR,1992,35.5,"Middle East, North Africa, Afghanistan & Pakistan",15500.4201495689,5123000.0
Israel,ISR,1997,38.1,"Middle East, North Africa, Afghanistan & Pakistan",20457.3857209047,5836000.0
Israel,ISR,2001,38.9,"Middle East, North Africa, Afghanistan & Pakistan",20948.7745727671,6439000.0
Israel,ISR,2002,39.6,"Middle East, North Africa, Afghanistan & Pakistan",19058.7462869465,6570000.0
Israel,ISR,2003,40.7,"Middle East, North Africa, Afghanistan & Pakistan",19624.0321412582,6689700.0
Israel,ISR,2004,41.5,"Middle East, North Africa, Afghanistan & Pakistan",20550.0694706176,6809000.0
Israel,ISR,2005,42.3,"Middle East, North Africa, Afghanistan & Pakistan",21261.7474251846,6930100.0
Israel,ISR,2006,41.6,"Middle East, North Africa, Afghanistan & Pakistan",22499.7541717986,7053700.0
Israel,ISR,2007,41.1,"Middle East, North Africa, Afghanistan & Pakistan",25688.901610248,7180100.0
Israel,ISR,2008,41.6,"Middle East, North Africa, Afghanistan & Pakistan",30231.0191013609,7308800.0
Israel,ISR,2009,42.6,"Middle East, North Africa, Afghanistan & Pakistan",28469.6817348489,7485600.0
Israel,ISR,2010,42.6,"Middle East, North Africa, Afghanistan & Pakistan",31398.9266927022,7623600.0
Israel,ISR,2011,41.5,"Middle East, North Africa, Afghanistan & Pakistan",34476.7252065949,7765800.0
Israel,ISR,2012,41.3,"Middle East, North Africa, Afghanistan & Pakistan",33268.7066672115,7910500.0
Israel,ISR,2013,39.9,"Middle East, North Africa, Afghanistan & Pakistan",36980.622214228,8059500.0
Israel,ISR,2014,39.8,"Middle East, North Africa, Afghanistan & Pakistan",38265.3651949373,8215700.0
Israel,ISR,2015,39.7,"Middle East, North Africa, Afghanistan & Pakistan",36138.13561386,8380100.0
Israel,ISR,2016,39.0,"Middle East, North Africa, Afghanistan & Pakistan",37571.2561196275,8546000.0
Israel,ISR,2017,38.2,"Middle East, North Africa, Afghanistan & Pakistan",41013.2575323519,8713300.0
Israel,ISR,2018,38.6,"Middle East, North Africa, Afghanistan & Pakistan",42269.3770257585,8882800.0
Israel,ISR,2019,38.3,"Middle East, North Africa, Afghanistan & Pakistan",44091.8678022544,9054000.0
Israel,ISR,2020,37.8,"Middle East, North Africa, Afghanistan & Pakistan",44590.8237253282,9215100.0
Israel,ISR,2021,37.9,"Middle East, North Africa, Afghanistan & Pakistan",52258.4693499398,9371400.0
Israel,ISR,2022,38.3,"Middle East, North Africa, Afghanistan & Pakistan",54947.2091250715,9557500.0
Italy,ITA,1977,34.0,Europe & Central Asia,4614.21004931651,55955411.0
Italy,ITA,1978,33.3,Europe & Central Asia,5623.42917622719,56155143.0
Italy,ITA,1979,33.3,Europe & Central Asia,7006.39699054556,56317749.0
Italy,ITA,1980,32.9,Europe & Central Asia,8476.41045000836,56433883.0
Italy,ITA,1981,31.6,Europe & Central Asia,7640.40241250516,56501675.0
Italy,ITA,1982,29.2,Europe & Central Asia,7573.93967597775,56543548.0
Italy,ITA,1983,29.8,Europe & Central Asia,7850.62789042275,56564074.0
Italy,ITA,1984,31.3,Europe & Central Asia,7757.55374836822,56576718.0
Italy,ITA,1986,31.2,Europe & Central Asia,11341.0939892903,56596155.0
Italy,ITA,1987,34.2,Europe & Central Asia,14267.5368168757,56601931.0
Italy,ITA,1989,32.1,Europe & Central Asia,16424.4301587005,56671781.0
Italy,ITA,1991,31.1,Europe & Central Asia,22007.1350964074,56758521.0
Italy,ITA,1993,35.1,Europe & Central Asia,18781.9529427137,56831821.0
Italy,ITA,1995,35.2,Europe & Central Asia,20712.1798690324,56844303.0
Italy,ITA,1998,36.7,Europe & Central Asia,22365.1837644545,56906744.0
Italy,ITA,2000,35.2,Europe & Central Asia,20190.0035636084,56942108.0
Italy,ITA,2002,34.7,Europe & Central Asia,22451.3964379368,57089824.0
Italy,ITA,2003,34.9,Europe & Central Asia,27577.5700319855,57399184.0
Italy,ITA,2004,34.3,Europe & Central Asia,31348.1901841445,57828179.0
Italy,ITA,2005,33.8,Europe & Central Asia,32062.723833669,58166682.0
Italy,ITA,2006,33.7,Europe & Central Asia,33537.1286994269,58399861.0
Italy,ITA,2007,32.9,Europe & Central Asia,37826.1754554823,58756247.0
Italy,ITA,2008,33.8,Europe & Central Asia,40828.5795580937,59211181.0
Italy,ITA,2009,33.8,Europe & Central Asia,37099.6133958219,59555454.0
Italy,ITA,2010,34.7,Europe & Central Asia,35856.8625485539,59819407.0
Italy,ITA,2011,35.1,Europe & Central Asia,38432.3742820019,60026841.0
Italy,ITA,2012,35.2,Europe & Central Asia,34854.3949441965,60191247.0
Italy,ITA,2013,34.9,Europe & Central Asia,35701.6746002376,60311613.0
Italy,ITA,2014,34.7,Europe & Central Asia,36028.3494022349,60320707.0
Italy,ITA,2015,35.4,Europe & Central Asia,30639.8829751432,60229605.0
Italy,ITA,2016,35.2,Europe & Central Asia,31391.5692898108,60115223.0
Italy,ITA,2017,35.9,Europe & Central Asia,32844.115660604,60002252.0
Italy,ITA,2018,35.2,Europe & Central Asia,35062.3364176949,59877221.0
Italy,ITA,2019,34.6,Europe & Central Asia,33812.788724868,59729081.0
Italy,ITA,2020,35.2,Europe & Central Asia,32091.4866621366,59438851.0
Italy,ITA,2021,34.8,Europe & Central Asia,36852.5425414951,59133173.0
Italy,ITA,2022,33.7,Europe & Central Asia,35653.9042103495,59013667.0
Italy,ITA,2023,34.3,Europe & Central Asia,39279.699782164,58984216.0
Jamaica,JAM,1988,43.2,Latin America & Caribbean ,1632.01481656159,2345777.0
Jamaica,JAM,1990,41.1,Latin America & Caribbean ,1929.59891905857,2379877.0
Jamaica,JAM,1993,35.7,Latin America & Caribbean ,2220.51518327186,2449916.0
Jamaica,JAM,1996,40.4,Latin America & Caribbean ,2928.89692611996,2524463.0
Jamaica,JAM,1999,44.1,Latin America & Caribbean ,3431.56813468335,2589795.0
Jamaica,JAM,2002,48.3,Latin America & Caribbean ,3680.64551727724,2640572.0
Jamaica,JAM,2004,45.5,Latin America & Caribbean ,3807.56293124552,2672225.0
Jamaica,JAM,2018,35.3,Latin America & Caribbean ,5976.90362644337,2820097.0
Jamaica,JAM,2021,39.9,Latin America & Caribbean ,5625.67806271236,2837682.0
Japan,JPN,2008,34.6,East Asia & Pacific,40294.2081309702,128063000.0
Japan,JPN,2009,33.0,East Asia & Pacific,41678.1783063195,128047000.0
Japan,JPN,2010,31.5,East Asia & Pacific,45378.1378109399,128070000.0
Japan,JPN,2011,33.0,East Asia & Pacific,49122.077634247,127833000.0
Japan,JPN,2012,32.5,East Asia & Pacific,49626.6830327571,127629000.0
Japan,JPN,2013,31.5,East Asia & Pacific,41369.1948479498,127445000.0
Japan,JPN,2014,31.3,East Asia & Pacific,39172.8471161948,127276000.0
Japan,JPN,2015,30.7,East Asia & Pacific,35664.6446110613,127141000.0
Japan,JPN,2016,31.8,East Asia & Pacific,40214.9688631562,127076000.0
Japan,JPN,2017,31.8,East Asia & Pacific,39679.8635262948,126972000.0
Japan,JPN,2018,32.9,East Asia & Pacific,40645.478086519,126811000.0
Japan,JPN,2019,33.0,East Asia & Pacific,41424.8655601543,126633000.0
Japan,JPN,2020,32.3,East Asia & Pacific,41098.9739004553,126261000.0
Jordan,JOR,1986,36.1,"Middle East, North Africa, Afghanistan & Pakistan",2200.10278230881,2909887.0
Jordan,JOR,1992,43.1,"Middle East, North Africa, Afghanistan & Pakistan",1286.6347360596,4127693.0
Jordan,JOR,1997,36.4,"Middle East, North Africa, Afghanistan & Pakistan",1435.87593846863,5046285.0
Jordan,JOR,2002,37.0,"Middle East, North Africa, Afghanistan & Pakistan",1706.26744384401,5616066.0
Jordan,JOR,2006,33.9,"Middle East, North Africa, Afghanistan & Pakistan",2342.63459574933,6427371.0
Jordan,JOR,2008,32.6,"Middle East, North Africa, Afghanistan & Pakistan",3669.83012701745,6989866.0
Jordan,JOR,2010,33.7,"Middle East, North Africa, Afghanistan & Pakistan",4139.04283161368,7297043.0
Kazakhstan,KAZ,1993,32.7,Europe & Central Asia,1355.13493859139,17274487.0
Kazakhstan,KAZ,1996,35.4,Europe & Central Asia,1281.39152895397,16416027.0
Kazakhstan,KAZ,2001,36.0,Europe & Central Asia,1422.27331810957,15575550.0
Kazakhstan,KAZ,2002,34.8,Europe & Central Asia,1573.55219932325,15656677.0
Kazakhstan,KAZ,2003,33.7,Europe & Central Asia,1958.02050246511,15747380.0
Kazakhstan,KAZ,2004,31.8,Europe & Central Asia,2722.47407755402,15850159.0
Kazakhstan,KAZ,2005,39.8,Europe & Central Asia,3577.35804001782,15968117.0
Kazakhstan,KAZ,2006,30.2,Europe & Central Asia,5030.13494711519,16103716.0
Kazakhstan,KAZ,2007,30.1,Europe & Central Asia,6449.43931096532,16257214.0
Kazakhstan,KAZ,2008,28.5,Europe & Central Asia,8123.54705891736,16426525.0
Kazakhstan,KAZ,2009,28.2,Europe & Central Asia,6938.01175663001,16619846.0
Kazakhstan,KAZ,2010,28.0,Europe & Central Asia,8793.07589980782,16836810.0
Kazakhstan,KAZ,2011,28.0,Europe & Central Asia,11287.1464926039,17066002.0
Kazakhstan,KAZ,2012,28.2,Europe & Central Asia,12018.7966527993,17306106.0
Kazakhstan,KAZ,2013,27.1,Europe & Central Asia,13478.459627612,17556502.0
