Country,Country_Code,Year,Gini,Region
Indonesia,IDN,2004,30.4,East Asia & Pacific
Indonesia,IDN,2003,29.3,East Asia & Pacific
Indonesia,IDN,2002,30.2,East Asia & Pacific
Indonesia,IDN,2001,31.2,East Asia & Pacific
Indonesia,IDN,2000,30.3,East Asia & Pacific
Indonesia,IDN,1999,30.8,East Asia & Pacific
Indonesia,IDN,1998,30.9,East Asia & Pacific
Indonesia,IDN,1996,34.2,East Asia & Pacific
Indonesia,IDN,1993,31.8,East Asia & Pacific
Indonesia,IDN,1990,31.1,East Asia & Pacific
Indonesia,IDN,1987,30.4,East Asia & Pacific
Indonesia,IDN,1984,32.3,East Asia & Pacific
"Iran, Islamic Rep.",IRN,2023,35.9,"Middle East, North Africa, Afghanistan & Pakistan"
"Iran, Islamic Rep.",IRN,2022,34.8,"Middle East, North Africa, Afghanistan & Pakistan"
"Iran, Islamic Rep.",IRN,2021,35.5,"Middle East, North Africa, Afghanistan & Pakistan"
"Iran, Islamic Rep.",IRN,2020,35.8,"Middle East, North Africa, Afghanistan & Pakistan"
"Iran, Islamic Rep.",IRN,2019,36.5,"Middle East, North Africa, Afghanistan & Pakistan"
"Iran, Islamic Rep.",IRN,2018,37.4,"Middle East, North Africa, Afghanistan & Pakistan"
"Iran, Islamic Rep.",IRN,2017,36.7,"Middle East, North Africa, Afghanistan & Pakistan"
"Iran, Islamic Rep.",IRN,2016,35.9,"Middle East, North Africa, Afghanistan & Pakistan"
"Iran, Islamic Rep.",IRN,2015,35.3,"Middle East, North Africa, Afghanistan & Pakistan"
"Iran, Islamic Rep.",IRN,2014,34.8,"Middle East, North Africa, Afghanistan & Pakistan"
"Iran, Islamic Rep.",IRN,2013,34.0,"Middle East, North Africa, Afghanistan & Pakistan"
"Iran, Islamic Rep.",IRN,2012,34.4,"Middle East, North Africa, Afghanistan & Pakistan"
"Iran, Islamic Rep.",IRN,2011,34.7,"Middle East, North Africa, Afghanistan & Pakistan"
"Iran, Islamic Rep.",IRN,2009,42.1,"Middle East, North Africa, Afghanistan & Pakistan"
"Iran, Islamic Rep.",IRN,2006,44.8,"Middle East, North Africa, Afghanistan & Pakistan"
"Iran, Islamic Rep.",IRN,2005,43.6,"Middle East, North Africa, Afghanistan & Pakistan"
"Iran, Islamic Rep.",IRN,1998,44.1,"Middle East, North Africa, Afghanistan & Pakistan"
"Iran, Islamic Rep.",IRN,1994,43.0,"Middle East, North Africa, Afghanistan & Pakistan"
"Iran, Islamic Rep.",IRN,1990,43.6,"Middle East, North Africa, Afghanistan & Pakistan"
"Iran, Islamic Rep.",IRN,1986,47.4,"Middle East, North Africa, Afghanistan & Pakistan"
Iraq,IRQ,2023,29.8,"Middle East, North Africa, Afghanistan & Pakistan"
Iraq,IRQ,2012,29.5,"Middle East, North Africa, Afghanistan & Pakistan"
Iraq,IRQ,2006,28.6,"Middle East, North Africa, Afghanistan & Pakistan"
Ireland,IRL,2023,29.0,Europe & Central Asia
Ireland,IRL,2022,29.9,Europe & Central Asia
Ireland,IRL,2021,29.4,Europe & Central Asia
Ireland,IRL,2020,29.2,Europe & Central Asia
Ireland,IRL,2019,30.3,Europe & Central Asia
Ireland,IRL,2018,30.6,Europe & Central Asia
Ireland,IRL,2017,31.4,Europe & Central Asia
Ireland,IRL,2016,32.8,Europe & Central Asia
Ireland,IRL,2015,31.8,Europe & Central Asia
Ireland,IRL,2014,31.9,Europe & Central Asia
Ireland,IRL,2013,33.5,Europe & Central Asia
Ireland,IRL,2012,33.2,Europe & Central Asia
Ireland,IRL,2011,32.9,Europe & Central Asia
Ireland,IRL,2010,32.3,Europe & Central Asia
Ireland,IRL,2009,32.7,Europe & Central Asia
Ireland,IRL,2008,30.9,Europe & Central Asia
Ireland,IRL,2007,31.9,Europe & Central Asia
Ireland,IRL,2006,32.7,Europe & Central Asia
Ireland,IRL,2005,33.8,Europe & Central Asia
Ireland,IRL,2004,33.6,Europe & Central Asia
Ireland,IRL,2003,32.9,Europe & Central Asia
Ireland,IRL,2002,32.3,Europe & Central Asia
Ireland,IRL,2000,33.0,Europe & Central Asia
Ireland,IRL,1996,35.6,Europe & Central Asia
Ireland,IRL,1995,37.0,Europe & Central Asia
Ireland,IRL,1994,36.9,Europe & Central Asia
Ireland,IRL,1987,35.5,Europe & Central Asia
Israel,ISR,2022,38.3,"Middle East, North Africa, Afghanistan & Pakistan"
Israel,ISR,2021,37.9,"Middle East, North Africa, Afghanistan & Pakistan"
Israel,ISR,2020,37.8,"Middle East, North Africa, Afghanistan & Pakistan"
Israel,ISR,2019,38.3,"Middle East, North Africa, Afghanistan & Pakistan"
Israel,ISR,2018,38.6,"Middle East, North Africa, Afghanistan & Pakistan"
Israel,ISR,2017,38.2,"Middle East, North Africa, Afghanistan & Pakistan"
Israel,ISR,2016,39.0,"Middle East, North Africa, Afghanistan & Pakistan"
Israel,ISR,2015,39.7,"Middle East, North Africa, Afghanistan & Pakistan"
Israel,ISR,2014,39.8,"Middle East, North Africa, Afghanistan & Pakistan"
Israel,ISR,2013,39.9,"Middle East, North Africa, Afghanistan & Pakistan"
Israel,ISR,2012,41.3,"Middle East, North Africa, Afghanistan & Pakistan"
Israel,ISR,2011,41.5,"Middle East, North Africa, Afghanistan & Pakistan"
Israel,ISR,2010,42.6,"Middle East, North Africa, Afghanistan & Pakistan"
Israel,ISR,2009,42.6,"Middle East, North Africa, Afghanistan & Pakistan"
Israel,ISR,2008,41.6,"Middle East, North Africa, Afghanistan & Pakistan"
Israel,ISR,2007,41.1,"Middle East, North Africa, Afghanistan & Pakistan"
Israel,ISR,2006,41.6,"Middle East, North Africa, Afghanistan & Pakistan"
Israel,ISR,2005,42.3,"Middle East, North Africa, Afghanistan & Pakistan"
Israel,ISR,2004,41.5,"Middle East, North Africa, Afghanistan & Pakistan"
Israel,ISR,2003,40.7,"Middle East, North Africa, Afghanistan & Pakistan"
Israel,ISR,2002,39.6,"Middle East, North Africa, Afghanistan & Pakistan"
Israel,ISR,2001,38.9,"Middle East, North Africa, Afghanistan & Pakistan"
Israel,ISR,1997,38.1,"Middle East, North Africa, Afghanistan & Pakistan"
Israel,ISR,1992,35.5,"Middle East, North Africa, Afghanistan & Pakistan"
Israel,ISR,1986,36.5,"Middle East, North Africa, Afghanistan & Pakistan"
Israel,ISR,1979,36.3,"Middle East, North Africa, Afghanistan & Pakistan"
Italy,ITA,2023,34.3,Europe & Central Asia
Italy,ITA,2022,33.7,Europe & Central Asia
Italy,ITA,2021,34.8,Europe & Central Asia
Italy,ITA,2020,35.2,Europe & Central Asia
Italy,ITA,2019,34.6,Europe & Central Asia
Italy,ITA,2018,35.2,Europe & Central Asia
Italy,ITA,2017,35.9,Europe & Central Asia
Italy,ITA,2016,35.2,Europe & Central Asia
Italy,ITA,2015,35.4,Europe & Central Asia
Italy,ITA,2014,34.7,Europe & Central Asia
Italy,ITA,2013,34.9,Europe & Central Asia
Italy,ITA,2012,35.2,Europe & Central Asia
Italy,ITA,2011,35.1,Europe & Central Asia
Italy,ITA,2010,34.7,Europe & Central Asia
Italy,ITA,2009,33.8,Europe & Central Asia
Italy,ITA,2008,33.8,Europe & Central Asia
Italy,ITA,2007,32.9,Europe & Central Asia
Italy,ITA,2006,33.7,Europe & Central Asia
Italy,ITA,2005,33.8,Europe & Central Asia
Italy,ITA,2004,34.3,Europe & Central Asia
Italy,ITA,2003,34.9,Europe & Central Asia
Italy,ITA,2002,34.7,Europe & Central Asia
Italy,ITA,2000,35.2,Europe & Central Asia
Italy,ITA,1998,36.7,Europe & Central Asia
Italy,ITA,1995,35.2,Europe & Central Asia
Italy,ITA,1993,35.1,Europe & Central Asia
Italy,ITA,1991,31.1,Europe & Central Asia
Italy,ITA,1989,32.1,Europe & Central Asia
Italy,ITA,1987,34.2,Europe & Central Asia
Italy,ITA,1986,31.2,Europe & Central Asia
Italy,ITA,1984,31.3,Europe & Central Asia
Italy,ITA,1983,29.8,Europe & Central Asia
Italy,ITA,1982,29.2,Europe & Central Asia
Italy,ITA,1981,31.6,Europe & Central Asia
Italy,ITA,1980,32.9,Europe & Central Asia
Italy,ITA,1979,33.3,Europe & Central Asia
Italy,ITA,1978,33.3,Europe & Central Asia
Italy,ITA,1977,34.0,Europe & Central Asia
Jamaica,JAM,2021,39.9,Latin America & Caribbean 
Jamaica,JAM,2018,35.3,Latin America & Caribbean 
Jamaica,JAM,2004,45.5,Latin America & Caribbean 
Jamaica,JAM,2002,48.3,Latin America & Caribbean 
Jamaica,JAM,1999,44.1,Latin America & Caribbean 
Jamaica,JAM,1996,40.4,Latin America & Caribbean 
Jamaica,JAM,1993,35.7,Latin America & Caribbean 
Jamaica,JAM,1990,41.1,Latin America & Caribbean 
Jamaica,JAM,1988,43.2,Latin America & Caribbean 
Japan,JPN,2020,32.3,East Asia & Pacific
Japan,JPN,2019,33.0,East Asia & Pacific
Japan,JPN,2018,32.9,East Asia & Pacific
Japan,JPN,2017,31.8,East Asia & Pacific
Japan,JPN,2016,31.8,East Asia & Pacific
Japan,JPN,2015,30.7,East Asia & Pacific
Japan,JPN,2014,31.3,East Asia & Pacific
Japan,JPN,2013,31.5,East Asia & Pacific
Japan,JPN,2012,32.5,East Asia & Pacific
Japan,JPN,2011,33.0,East Asia & Pacific
Japan,JPN,2010,31.5,East Asia & Pacific
Japan,JPN,2009,33.0,East Asia & Pacific
Japan,JPN,2008,34.6,East Asia & Pacific
Jordan,JOR,2010,33.7,"Middle East, North Africa, Afghanistan & Pakistan"
Jordan,JOR,2008,32.6,"Middle East, North Africa, Afghanistan & Pakistan"
Jordan,JOR,2006,33.9,"Middle East, North Africa, Afghanistan & Pakistan"
Jordan,JOR,2002,37.0,"Middle East, North Africa, Afghanistan & Pakistan"
Jordan,JOR,1997,36.4,"Middle East, North Africa, Afghanistan & Pakistan"
Jordan,JOR,1992,43.1,"Middle East, North Africa, Afghanistan & Pakistan"
Jordan,JOR,1986,36.1,"Middle East, North Africa, Afghanistan & Pakistan"
Kazakhstan,KAZ,2021,29.2,Europe & Central Asia
Kazakhstan,KAZ,2020,28.7,Europe & Central Asia
Kazakhstan,KAZ,2019,28.0,Europe & Central Asia
Kazakhstan,KAZ,2018,27.8,Europe & Central Asia
Kazakhstan,KAZ,2017,27.5,Europe & Central Asia
Kazakhstan,KAZ,2016,27.2,Europe & Central Asia
Kazakhstan,KAZ,2015,26.8,Europe & Central Asia
Kazakhstan,KAZ,2014,27.0,Europe & Central Asia
Kazakhstan,KAZ,2013,27.1,Europe & Central Asia
Kazakhstan,KAZ,2012,28.2,Europe & Central Asia
Kazakhstan,KAZ,2011,28.0,Europe & Central Asia
Kazakhstan,KAZ,2010,28.0,Europe & Central Asia
Kazakhstan,KAZ,2009,28.2,Europe & Central Asia
Kazakhstan,KAZ,2008,28.5,Europe & Central Asia
Kazakhstan,KAZ,2007,30.1,Europe & Central Asia
Kazakhstan,KAZ,2006,30.2,Europe & Central Asia
Kazakhstan,KAZ,2005,39.8,Europe & Central Asia
Kazakhstan,KAZ,2004,31.8,Europe & Central Asia
Kazakhstan,KAZ,2003,33.7,Europe & Central Asia
Kazakhstan,KAZ,2002,34.8,Europe & Central Asia
Kazakhstan,KAZ,2001,36.0,Europe & Central Asia
Kazakhstan,KAZ,1996,35.4,Europe & Central Asia
Kazakhstan,KAZ,1993,32.7,Europe & Central Asia
Kenya,KEN,2022,38.5,Sub-Saharan Africa 
Kenya,KEN,2021,38.7,Sub-Saharan Africa 
Kenya,KEN,2020,36.2,Sub-Saharan Africa 
Kenya,KEN,2015,40.8,Sub-Saharan Africa 
Kenya,KEN,2005,46.4,Sub-Saharan Africa 
Kenya,KEN,1997,45.0,Sub-Saharan Africa 
Kenya,KEN,1994,43.1,Sub-Saharan Africa 
Kenya,KEN,1992,56.9,Sub-Saharan Africa 
Kiribati,KIR,2023,24.7,East Asia & Pacific
Kiribati,KIR,2019,27.8,East Asia & Pacific
Kiribati,KIR,2006,37.0,East Asia & Pacific
"Korea, Rep.",KOR,2021,32.9,East Asia & Pacific
"Korea, Rep.",KOR,2020,32.7,East Asia & Pacific
"Korea, Rep.",KOR,2019,33.2,East Asia & Pacific
"Korea, Rep.",KOR,2018,33.7,East Asia & Pacific
"Korea, Rep.",KOR,2017,34.9,East Asia & Pacific
"Korea, Rep.",KOR,2016,35.2,East Asia & Pacific
"Korea, Rep.",KOR,2014,31.2,East Asia & Pacific
"Korea, Rep.",KOR,2012,31.6,East Asia & Pacific
"Korea, Rep.",KOR,2010,32.0,East Asia & Pacific
"Korea, Rep.",KOR,2008,32.3,East Asia & Pacific
"Korea, Rep.",KOR,2006,31.7,East Asia & Pacific
Kosovo,XKX,2022,38.3,Europe & Central Asia
Kosovo,XKX,2021,49.4,Europe & Central Asia
Kosovo,XKX,2020,57.4,Europe & Central Asia
Kosovo,XKX,2019,40.2,Europe & Central Asia
Kosovo,XKX,2018,44.6,Europe & Central Asia
Kosovo,XKX,2017,44.2,Europe & Central Asia
Kosovo,XKX,2016,26.7,Europe & Central Asia
Kosovo,XKX,2015,26.5,Europe & Central Asia
Kosovo,XKX,2014,27.3,Europe & Central Asia
Kosovo,XKX,2013,26.3,Europe & Central Asia
Kosovo,XKX,2012,29.0,Europe & Central Asia
Kosovo,XKX,2011,27.8,Europe & Central Asia
Kosovo,XKX,2010,33.3,Europe & Central Asia
Kosovo,XKX,2009,31.8,Europe & Central Asia
Kosovo,XKX,2006,30.3,Europe & Central Asia
Kosovo,XKX,2005,31.2,Europe & Central Asia
Kosovo,XKX,2003,29.0,Europe & Central Asia
Kyrgyz Republic,KGZ,2024,27.5,Europe & Central Asia
Kyrgyz Republic,KGZ,2023,27.2,Europe & Central Asia
Kyrgyz Republic,KGZ,2022,26.4,Europe & Central Asia
Kyrgyz Republic,KGZ,2021,28.8,Europe & Central Asia
Kyrgyz Republic,KGZ,2020,29.0,Europe & Central Asia
Kyrgyz Republic,KGZ,2019,29.7,Europe & Central Asia
Kyrgyz Republic,KGZ,2018,27.7,Europe & Central Asia
Kyrgyz Republic,KGZ,2017,27.3,Europe & Central Asia
Kyrgyz Republic,KGZ,2016,26.8,Europe & Central Asia
Kyrgyz Republic,KGZ,2015,29.0,Europe & Central Asia
Kyrgyz Republic,KGZ,2014,26.8,Europe & Central Asia
Kyrgyz Republic,KGZ,2013,28.8,Europe & Central Asia
Kyrgyz Republic,KGZ,2012,27.4,Europe & Central Asia
Kyrgyz Republic,KGZ,2011,27.8,Europe & Central Asia
Kyrgyz Republic,KGZ,2010,30.1,Europe & Central Asia
Kyrgyz Republic,KGZ,2009,29.9,Europe & Central Asia
Kyrgyz Republic,KGZ,2008,31.5,Europe & Central Asia
Kyrgyz Republic,KGZ,2007,33.9,Europe & Central Asia
Kyrgyz Republic,KGZ,2006,37.4,Europe & Central Asia
Kyrgyz Republic,KGZ,2005,32.6,Europe & Central Asia
Kyrgyz Republic,KGZ,2004,34.8,Europe & Central Asia
Kyrgyz Republic,KGZ,2003,28.7,Europe & Central Asia
Kyrgyz Republic,KGZ,2002,30.3,Europe & Central Asia
Kyrgyz Republic,KGZ,2001,30.2,Europe & Central Asia
Kyrgyz Republic,KGZ,2000,31.0,Europe & Central Asia
Kyrgyz Republic,KGZ,1998,46.3,Europe & Central Asia
Lao PDR,LAO,2024,34.7,East Asia & Pacific
Lao PDR,LAO,2018,38.8,East Asia & Pacific
Lao PDR,LAO,2012,36.0,East Asia & Pacific
Lao PDR,LAO,2007,35.4,East Asia & Pacific
Lao PDR,LAO,2002,32.6,East Asia & Pacific
Lao PDR,LAO,1997,34.9,East Asia & Pacific
Lao PDR,LAO,1992,34.3,East Asia & Pacific
Latvia,LVA,2023,34.0,Europe & Central Asia
Latvia,LVA,2022,33.7,Europe & Central Asia
Latvia,LVA,2021,34.3,Europe & Central Asia
Latvia,LVA,2020,35.7,Europe & Central Asia
Latvia,LVA,2019,34.5,Europe & Central Asia
Latvia,LVA,2018,35.1,Europe & Central Asia
Latvia,LVA,2017,35.6,Europe & Central Asia
Latvia,LVA,2016,34.3,Europe & Central Asia
Latvia,LVA,2015,34.2,Europe & Central Asia
Latvia,LVA,2014,35.1,Europe & Central Asia
Latvia,LVA,2013,35.5,Europe & Central Asia
Latvia,LVA,2012,35.2,Europe & Central Asia
Latvia,LVA,2011,35.8,Europe & Central Asia
Latvia,LVA,2010,35.0,Europe & Central Asia
Latvia,LVA,2009,35.9,Europe & Central Asia
Latvia,LVA,2008,37.2,Europe & Central Asia
Latvia,LVA,2007,37.5,Europe & Central Asia
Latvia,LVA,2006,35.6,Europe & Central Asia
Latvia,LVA,2005,39.0,Europe & Central Asia
Latvia,LVA,2004,36.4,Europe & Central Asia
Latvia,LVA,2003,36.5,Europe & Central Asia
Latvia,LVA,2002,35.1,Europe & Central Asia
Latvia,LVA,1998,33.3,Europe & Central Asia
Latvia,LVA,1997,34.4,Europe & Central Asia
Latvia,LVA,1996,31.6,Europe & Central Asia
Latvia,LVA,1995,31.0,Europe & Central Asia
Latvia,LVA,1993,27.0,Europe & Central Asia
Lebanon,LBN,2022,35.5,"Middle East, North Africa, Afghanistan & Pakistan"
Lebanon,LBN,2011,31.8,"Middle East, North Africa, Afghanistan & Pakistan"
Lesotho,LSO,2017,44.9,Sub-Saharan Africa 
Lesotho,LSO,2002,51.2,Sub-Saharan Africa 
Lesotho,LSO,1994,63.0,Sub-Saharan Africa 
Lesotho,LSO,1986,56.0,Sub-Saharan Africa 
Liberia,LBR,2016,35.3,Sub-Saharan Africa 
Liberia,LBR,2014,33.2,Sub-Saharan Africa 
Liberia,LBR,2007,36.4,Sub-Saharan Africa 
Lithuania,LTU,2023,36.0,Europe & Central Asia
Lithuania,LTU,2022,36.6,Europe & Central Asia
Lithuania,LTU,2021,36.7,Europe & Central Asia
Lithuania,LTU,2020,36.0,Europe & Central Asia
Lithuania,LTU,2019,35.3,Europe & Central Asia
Lithuania,LTU,2018,35.7,Europe & Central Asia
Lithuania,LTU,2017,37.3,Europe & Central Asia
Lithuania,LTU,2016,38.4,Europe & Central Asia
Lithuania,LTU,2015,37.4,Europe & Central Asia
Lithuania,LTU,2014,37.7,Europe & Central Asia
Lithuania,LTU,2013,35.3,Europe & Central Asia
Lithuania,LTU,2012,35.1,Europe & Central Asia
Lithuania,LTU,2011,32.5,Europe & Central Asia
Lithuania,LTU,2010,33.6,Europe & Central Asia
Lithuania,LTU,2009,37.2,Europe & Central Asia
Lithuania,LTU,2008,35.7,Europe & Central Asia
Lithuania,LTU,2007,34.8,Europe & Central Asia
Lithuania,LTU,2006,34.4,Europe & Central Asia
Lithuania,LTU,2005,35.3,Europe & Central Asia
Lithuania,LTU,2004,37.0,Europe & Central Asia
Lithuania,LTU,2003,35.5,Europe & Central Asia
Lithuania,LTU,2002,31.9,Europe & Central Asia
Lithuania,LTU,2001,32.0,Europe & Central Asia
Lithuania,LTU,2000,31.7,Europe & Central Asia
Lithuania,LTU,1999,32.0,Europe & Central Asia
Lithuania,LTU,1998,32.1,Europe & Central Asia
Lithuania,LTU,1996,32.3,Europe & Central Asia
Lithuania,LTU,1993,33.2,Europe & Central Asia
Luxembourg,LUX,2023,33.6,Europe & Central Asia
Luxembourg,LUX,2022,34.1,Europe & Central Asia
Luxembourg,LUX,2021,32.7,Europe & Central Asia
Luxembourg,LUX,2020,33.4,Europe & Central Asia
Luxembourg,LUX,2019,34.2,Europe & Central Asia
Luxembourg,LUX,2018,35.4,Europe & Central Asia
Luxembourg,LUX,2017,34.5,Europe & Central Asia
Luxembourg,LUX,2016,31.7,Europe & Central Asia
Luxembourg,LUX,2015,32.9,Europe & Central Asia
Luxembourg,LUX,2014,31.2,Europe & Central Asia
Luxembourg,LUX,2013,32.0,Europe & Central Asia
Luxembourg,LUX,2012,34.3,Europe & Central Asia
Luxembourg,LUX,2011,32.1,Europe & Central Asia
Luxembourg,LUX,2010,30.5,Europe & Central Asia
Luxembourg,LUX,2009,31.2,Europe & Central Asia
Luxembourg,LUX,2008,32.6,Europe & Central Asia
Luxembourg,LUX,2007,31.1,Europe & Central Asia
Luxembourg,LUX,2006,30.9,Europe & Central Asia
Luxembourg,LUX,2005,30.8,Europe & Central Asia
Luxembourg,LUX,2004,30.2,Europe & Central Asia
Luxembourg,LUX,2003,30.2,Europe & Central Asia
Luxembourg,LUX,2002,31.1,Europe & Central Asia
Luxembourg,LUX,2001,30.9,Europe & Central Asia
Luxembourg,LUX,2000,30.1,Europe & Central Asia
Luxembourg,LUX,1999,30.1,Europe & Central Asia
Luxembourg,LUX,1998,30.6,Europe & Central Asia
Luxembourg,LUX,1997,29.6,Europe & Central Asia
Luxembourg,LUX,1996,29.1,Europe & Central Asia
Luxembourg,LUX,1995,28.3,Europe & Central Asia
Luxembourg,LUX,1994,28.2,Europe & Central Asia
Luxembourg,LUX,1993,27.0,Europe & Central Asia
Luxembourg,LUX,1992,27.3,Europe & Central Asia
Luxembourg,LUX,1991,27.2,Europe & Central Asia
Luxembourg,LUX,1990,27.7,Europe & Central Asia
Luxembourg,LUX,1989,30.8,Europe & Central Asia
Luxembourg,LUX,1988,28.8,Europe & Central Asia
Luxembourg,LUX,1987,29.5,Europe & Central Asia
Luxembourg,LUX,1986,28.1,Europe & Central Asia
Luxembourg,LUX,1985,26.3,Europe & Central Asia
Madagascar,MDG,2021,36.8,Sub-Saharan Africa 
Madagascar,MDG,2012,42.6,Sub-Saharan Africa 
Madagascar,MDG,2010,42.4,Sub-Saharan Africa 
Madagascar,MDG,2005,39.9,Sub-Saharan Africa 
Madagascar,MDG,2001,47.4,Sub-Saharan Africa 
Madagascar,MDG,1999,38.6,Sub-Saharan Africa 
Madagascar,MDG,1997,39.4,Sub-Saharan Africa 
Madagascar,MDG,1993,45.2,Sub-Saharan Africa 
Madagascar,MDG,1980,46.8,Sub-Saharan Africa 
Malawi,MWI,2019,38.5,Sub-Saharan Africa 
Malawi,MWI,2016,44.7,Sub-Saharan Africa 
Malawi,MWI,2010,45.5,Sub-Saharan Africa 
Malawi,MWI,2004,39.9,Sub-Saharan Africa 
Malawi,MWI,1997,65.8,Sub-Saharan Africa 
Malaysia,MYS,2021,40.7,East Asia & Pacific
Malaysia,MYS,2018,41.2,East Asia & Pacific
Malaysia,MYS,2015,41.1,East Asia & Pacific
Malaysia,MYS,2013,41.3,East Asia & Pacific
Malaysia,MYS,2011,43.6,East Asia & Pacific
Malaysia,MYS,2008,45.5,East Asia & Pacific
Malaysia,MYS,2006,44.8,East Asia & Pacific
Malaysia,MYS,2003,46.4,East Asia & Pacific
Malaysia,MYS,1997,49.1,East Asia & Pacific
Malaysia,MYS,1995,48.5,East Asia & Pacific
Malaysia,MYS,1992,47.7,East Asia & Pacific
Malaysia,MYS,1989,46.2,East Asia & Pacific
Malaysia,MYS,1987,47.0,East Asia & Pacific
Malaysia,MYS,1984,48.5,East Asia & Pacific
Maldives,MDV,2019,29.3,South Asia
Maldives,MDV,2016,31.3,South Asia
Maldives,MDV,2009,38.4,South Asia
Maldives,MDV,2002,41.3,South Asia
Mali,MLI,2021,35.7,Sub-Saharan Africa 
Mali,MLI,2018,36.0,Sub-Saharan Africa 
Mali,MLI,2009,33.0,Sub-Saharan Africa 
Mali,MLI,2006,38.9,Sub-Saharan Africa 
Mali,MLI,2001,39.9,Sub-Saharan Africa 
Mali,MLI,1994,50.1,Sub-Saharan Africa 
Malta,MLT,2023,31.8,"Middle East, North Africa, Afghanistan & Pakistan"
Malta,MLT,2022,34.6,"Middle East, North Africa, Afghanistan & Pakistan"
Malta,MLT,2021,31.6,"Middle East, North Africa, Afghanistan & Pakistan"
Malta,MLT,2020,31.4,"Middle East, North Africa, Afghanistan & Pakistan"
Malta,MLT,2019,31.0,"Middle East, North Africa, Afghanistan & Pakistan"
Malta,MLT,2018,28.7,"Middle East, North Africa, Afghanistan & Pakistan"
Malta,MLT,2017,29.2,"Middle East, North Africa, Afghanistan & Pakistan"
Malta,MLT,2016,29.1,"Middle East, North Africa, Afghanistan & Pakistan"
Malta,MLT,2015,29.4,"Middle East, North Africa, Afghanistan & Pakistan"
Malta,MLT,2014,29.0,"Middle East, North Africa, Afghanistan & Pakistan"
Malta,MLT,2013,28.8,"Middle East, North Africa, Afghanistan & Pakistan"
Malta,MLT,2012,29.4,"Middle East, North Africa, Afghanistan & Pakistan"
Malta,MLT,2011,29.1,"Middle East, North Africa, Afghanistan & Pakistan"
Malta,MLT,2010,29.0,"Middle East, North Africa, Afghanistan & Pakistan"
Malta,MLT,2009,30.2,"Middle East, North Africa, Afghanistan & Pakistan"
Malta,MLT,2008,29.0,"Middle East, North Africa, Afghanistan & Pakistan"
Malta,MLT,2007,29.2,"Middle East, North Africa, Afghanistan & Pakistan"
Malta,MLT,2006,28.0,"Middle East, North Africa, Afghanistan & Pakistan"
Marshall Islands,MHL,2019,35.5,East Asia & Pacific
Mauritania,MRT,2019,32.0,Sub-Saharan Africa 
Mauritania,MRT,2014,32.6,Sub-Saharan Africa 
Mauritania,MRT,2008,35.7,Sub-Saharan Africa 
Mauritania,MRT,2004,40.2,Sub-Saharan Africa 
Mauritania,MRT,2000,39.0,Sub-Saharan Africa 
Mauritania,MRT,1995,37.7,Sub-Saharan Africa 
Mauritania,MRT,1993,49.5,Sub-Saharan Africa 
Mauritania,MRT,1987,43.9,Sub-Saharan Africa 
Mauritius,MUS,2017,36.8,Sub-Saharan Africa 
Mauritius,MUS,2012,38.5,Sub-Saharan Africa 
Mauritius,MUS,2006,35.7,Sub-Saharan Africa 
Mexico,MEX,2024,42.6,Latin America & Caribbean 
Mexico,MEX,2022,43.5,Latin America & Caribbean 
Mexico,MEX,2020,44.6,Latin America & Caribbean 
Mexico,MEX,2018,46.0,Latin America & Caribbean 
Mexico,MEX,2016,46.9,Latin America & Caribbean 
Mexico,MEX,2014,48.9,Latin America & Caribbean 
Mexico,MEX,2012,49.6,Latin America & Caribbean 
Mexico,MEX,2010,47.7,Latin America & Caribbean 
Mexico,MEX,2008,50.8,Latin America & Caribbean 
Mexico,MEX,2006,49.7,Latin America & Caribbean 
Mexico,MEX,2005,50.9,Latin America & Caribbean 
Mexico,MEX,2004,50.3,Latin America & Caribbean 
Mexico,MEX,2002,50.6,Latin America & Caribbean 
Mexico,MEX,2000,53.4,Latin America & Caribbean 
Mexico,MEX,1998,53.3,Latin America & Caribbean 
Mexico,MEX,1996,52.0,Latin America & Caribbean 
Mexico,MEX,1994,53.4,Latin America & Caribbean 
Mexico,MEX,1992,52.3,Latin America & Caribbean 
Mexico,MEX,1989,50.1,Latin America & Caribbean 
Mexico,MEX,1984,48.5,Latin America & Caribbean 
"Micronesia, Fed. Sts.",FSM,2013,40.1,East Asia & Pacific
"Micronesia, Fed. Sts.",FSM,2005,42.4,East Asia & Pacific
Moldova,MDA,2023,26.8,Europe & Central Asia
Moldova,MDA,2022,25.9,Europe & Central Asia
Moldova,MDA,2021,25.7,Europe & Central Asia
Moldova,MDA,2020,25.0,Europe & Central Asia
Moldova,MDA,2019,26.0,Europe & Central Asia
Moldova,MDA,2018,25.7,Europe & Central Asia
Moldova,MDA,2017,25.9,Europe & Central Asia
Moldova,MDA,2016,26.3,Europe & Central Asia
Moldova,MDA,2015,27.0,Europe & Central Asia
Moldova,MDA,2014,26.8,Europe & Central Asia
Moldova,MDA,2013,28.5,Europe & Central Asia
Moldova,MDA,2012,29.2,Europe & Central Asia
Moldova,MDA,2011,30.6,Europe & Central Asia
Moldova,MDA,2010,32.1,Europe & Central Asia
Moldova,MDA,2009,32.9,Europe & Central Asia
Moldova,MDA,2008,34.7,Europe & Central Asia
Moldova,MDA,2007,34.4,Europe & Central Asia
Moldova,MDA,2006,35.4,Europe & Central Asia
Moldova,MDA,2005,36.3,Europe & Central Asia
